dot_x,dot_y,dot_fwhm_x,dot_fwhm_y,laser_x,laser_y
1.404390508207874063e+03,6.509995620837561319e+02,6.450172425948093746e+01,8.277752705614203421e+01,1.253402970515503057e+03,1.123755875775226741e+03
1.090330598119636534e+03,6.558845665412507060e+02,2.824805286118562435e+02,3.647060730303739007e+01,1.220950554878364528e+03,1.203109314275879342e+03
1.148976688558117758e+03,6.558547855915815035e+02,2.536136806657123088e+02,3.598301530863370346e+01,1.220802105506869793e+03,1.203070308712368842e+03
1.069536186089182138e+03,6.557162142923721149e+02,2.921038355424990414e+02,3.561934922244036983e+01,1.221240901939454034e+03,1.194658765369718367e+03
1.138069898612432098e+03,6.553474653406104835e+02,2.631653314081451640e+02,3.557351718867232648e+01,1.220832260096092796e+03,1.197591825421582143e+03
1.191380104068379524e+03,6.558994866275019149e+02,2.326296669830932160e+02,3.676768409730204468e+01,1.220721382709449927e+03,1.198645151876808995e+03
1.242568482447186398e+03,6.560807543553207779e+02,2.067517439709081657e+02,3.697896683467720180e+01,1.220889676178037462e+03,1.191561261987689022e+03
1.236604328239992583e+03,6.559979370302121424e+02,2.128405640726793138e+02,3.767562059577166167e+01,1.220744456112038051e+03,1.191663278221602695e+03
1.188685048999417404e+03,6.550052269024884026e+02,2.380136243093839710e+02,3.600084726692953296e+01,1.220841849897137081e+03,1.191399986918121385e+03
1.200622695189095339e+03,6.559175627903581471e+02,2.282424345832824599e+02,3.607393065360428608e+01,1.220686769016727794e+03,1.193503340514148704e+03
1.263188947948631039e+03,6.560452723836566520e+02,1.911826024442100618e+02,3.642460178742337007e+01,1.220476277496716648e+03,1.193607521103713225e+03
1.405332772271035765e+03,6.487585232882736364e+02,6.501174188565744316e+01,8.217090491433016552e+01,1.254770927038529862e+03,1.120416024974538686e+03
1.223155260285909208e+03,6.550255793909980184e+02,2.183440447668182571e+02,3.511009276690131742e+01,1.220578565901311094e+03,1.195312963336383746e+03
1.088990331153745046e+03,6.555039568698239236e+02,2.828502507754517978e+02,3.562358118090429571e+01,1.220535344786806945e+03,1.203304614667164515e+03
1.170546182427871599e+03,6.557839370596716435e+02,2.457806029503543925e+02,3.631936374955711955e+01,1.220647255042413917e+03,1.193909602591755629e+03
1.190413559590356954e+03,6.556835165497627713e+02,2.352983182320755873e+02,3.673815204651089772e+01,1.221070438708451775e+03,1.193179895219538594e+03
1.163972398262591923e+03,6.555313473248697846e+02,2.482706420051354712e+02,3.574340034190291249e+01,1.221062963184884893e+03,1.192826079080727823e+03
1.157276561225242176e+03,6.552751557843569117e+02,2.551674160970371190e+02,3.567793806478992025e+01,1.221273908123054525e+03,1.200041257430944142e+03
1.153256848693932852e+03,6.558407052439833933e+02,2.613430500085480617e+02,3.711269085224953557e+01,1.221470570062617071e+03,1.194321774360945028e+03
1.216094658635920041e+03,6.547933619256692737e+02,2.270919532413164461e+02,3.718977307872388849e+01,1.221568475678260711e+03,1.197451233554984128e+03
1.001117943074464620e+03,6.546090777274811217e+02,3.255173771000776242e+02,3.472083305610826187e+01,1.221642848365172540e+03,1.195372009088829827e+03
1.162511709140615949e+03,6.549843303267296051e+02,2.564005216913756158e+02,3.523886047822995238e+01,1.221811949465216230e+03,1.194391942556251024e+03
1.405104838395698152e+03,6.498693340443096531e+02,6.330691937636529332e+01,7.940924058401762409e+01,1.254306225619638781e+03,1.121195764179093658e+03
nan,nan,nan,nan,1.221843112174649150e+03,1.193904809394354288e+03
1.177043118375482663e+03,6.554597124159457735e+02,2.485091578773458139e+02,3.996256630590457348e+01,1.221177227816355298e+03,1.206269599540095896e+03
1.148412443137872742e+03,6.545976794114156974e+02,2.651224805181126953e+02,3.877866808568956003e+01,1.221375028452144306e+03,1.206308362200676129e+03
1.187719539452253230e+03,6.545764736560967094e+02,2.451045619498466976e+02,3.846345721691839259e+01,1.221332923841289130e+03,1.205867112794808236e+03
nan,nan,nan,nan,1.221217645596502734e+03,1.207589100221511444e+03
nan,nan,nan,nan,1.221106312517389824e+03,1.207627117759697512e+03
nan,nan,nan,nan,1.221055963487772715e+03,1.209005679800155576e+03
nan,nan,nan,nan,1.221099989668354738e+03,1.210010470745247176e+03
nan,nan,nan,nan,1.220919920420869630e+03,1.209388992706871932e+03
9.374316038564276141e+02,6.542682269771974006e+02,3.643519183941057804e+02,3.902988182262247818e+01,1.220995610121919526e+03,1.203185109373742989e+03
1.404546546579883852e+03,6.513056462099712007e+02,6.435095973903641209e+01,7.867755327608307425e+01,1.253790326740081809e+03,1.121814671643566726e+03
nan,nan,nan,nan,1.220902865825794834e+03,1.207620404939867058e+03
nan,nan,nan,nan,1.220612691192583725e+03,1.203527183925615873e+03
1.109359254962158502e+03,6.553973086610801602e+02,2.878135611416503252e+02,4.018865418922374744e+01,1.220760566805831559e+03,1.204756633024891471e+03
1.208363232115668552e+03,6.536307358564200740e+02,2.366671134557554410e+02,3.937065922991369860e+01,1.220938516593853819e+03,1.199750996536428147e+03
nan,nan,nan,nan,1.220581641172612080e+03,1.204946410644438629e+03
9.759154886189148783e+02,6.537181972370160565e+02,3.496125615474064148e+02,3.738121730901397655e+01,1.220789634798494262e+03,1.206094672627574710e+03
9.132439692312426587e+02,6.537003031345169575e+02,3.710911868413555226e+02,3.786181499332566602e+01,1.220851579438490489e+03,1.198846041484385978e+03
1.123788110654279990e+03,6.535885391037533054e+02,2.804248324518667346e+02,3.816362707335800764e+01,1.220767057452353811e+03,1.199292611101052444e+03
9.989665379577777458e+02,6.547030934421991333e+02,3.369260787609377417e+02,3.922166079786141779e+01,1.220520682832694547e+03,1.206872456667222650e+03
1.194460860280727729e+03,6.544093835946849822e+02,2.435031469316244852e+02,3.866204740504667825e+01,1.220556228073907278e+03,1.208768305744758209e+03
1.403145890086777626e+03,6.520999932268750854e+02,6.657458869739978979e+01,7.986047866399445638e+01,1.252227915537562922e+03,1.121739098781444909e+03
1.009654119266623525e+03,6.536076472202938703e+02,3.411894434495248447e+02,3.796611403744734758e+01,1.220469205843075315e+03,1.209968534545595503e+03
1.167751515516734571e+03,6.546828119919804294e+02,2.533431371769106590e+02,3.857020088395242396e+01,1.220342538477360677e+03,1.209410526245307892e+03
1.061996002012034523e+03,6.552277482506408433e+02,3.078127690432943950e+02,4.053445564158629111e+01,1.220206209280500843e+03,1.207781227736564688e+03
1.232313234682438633e+03,6.553120987814252203e+02,2.151966644360504120e+02,3.965149932510184527e+01,1.220270192679130332e+03,1.206570015413457895e+03
nan,nan,nan,nan,1.221235847251751238e+03,1.197543767136516180e+03
1.106193249484683292e+03,6.547935906229059810e+02,2.846797597161497606e+02,3.862367943583915064e+01,1.220352021624100644e+03,1.203637803864211492e+03
nan,nan,nan,nan,1.221286124178708405e+03,1.197678681710274759e+03
1.207138376238156525e+03,6.541361100724386688e+02,2.380796630358790651e+02,3.605142843948646458e+01,1.221241614061439577e+03,1.198059413873420226e+03
nan,nan,nan,nan,1.220704613511059961e+03,1.211794664407969094e+03
1.135297742025844173e+03,6.540178265309891685e+02,2.787628668785553145e+02,3.744674621712421470e+01,1.221356659093796907e+03,1.198336246980967644e+03
1.404722094618752180e+03,6.488919551613262229e+02,6.618199603053228941e+01,8.138783837334644033e+01,1.253955330259179846e+03,1.119378951800295681e+03
9.752265124480456961e+02,6.541176654561489840e+02,3.545201696521114627e+02,3.987179604482923878e+01,1.220984244769638735e+03,1.210524135110400266e+03
1.146880824390803809e+03,6.534293197992741398e+02,2.749481873062809427e+02,3.733406638288318646e+01,1.221043285767986163e+03,1.213070931580192791e+03
nan,nan,nan,nan,1.221074745435819978e+03,1.206978099380271487e+03
nan,nan,nan,nan,1.221061700607206376e+03,1.205663776393092576e+03
nan,nan,nan,nan,1.221337994682317003e+03,1.206204879659903099e+03
9.739626362396852528e+02,6.527594383708251371e+02,3.574499997316648887e+02,3.877427248316471520e+01,1.221490568592297677e+03,1.198960533290391368e+03
nan,nan,nan,nan,1.221378116734518017e+03,1.209554700961643448e+03
nan,nan,nan,nan,1.221533267506420088e+03,1.205123692411432557e+03
nan,nan,nan,nan,1.221716704857363538e+03,1.204907755288508270e+03
nan,nan,nan,nan,1.221487803668696415e+03,1.205288233128776710e+03
1.405501665258145749e+03,6.497246738160149562e+02,6.338802280957514057e+01,8.107448543685067932e+01,1.254532303317812421e+03,1.121197070001775955e+03
nan,nan,nan,nan,1.221684080013600351e+03,1.210558758348074662e+03
nan,nan,nan,nan,1.221291961911259023e+03,1.201021376824263371e+03
nan,nan,nan,nan,1.221347308113008467e+03,1.214242763214675506e+03
nan,nan,nan,nan,1.221361994506405608e+03,1.214178952255349941e+03
nan,nan,nan,nan,1.221317254297996669e+03,1.200072159863113939e+03
nan,nan,nan,nan,1.220869039117965031e+03,1.216656585571822461e+03
nan,nan,nan,nan,1.221080813930812837e+03,1.202678039221884546e+03
nan,nan,nan,nan,1.220877391727879740e+03,1.209025397867715810e+03
nan,nan,nan,nan,1.220547403445622422e+03,1.212500928879210051e+03
nan,nan,nan,nan,1.220949241309918307e+03,1.200596022840997875e+03
1.404490919503798750e+03,6.500763088076139411e+02,6.582551764460217214e+01,7.955081211890819759e+01,1.253554863049860842e+03,1.120512428076443030e+03
nan,nan,nan,nan,1.220824852251758330e+03,1.206324242749793939e+03
nan,nan,nan,nan,1.220705752334555655e+03,1.203309313539115465e+03
nan,nan,nan,nan,1.220279415293785632e+03,1.213331923041900154e+03
nan,nan,nan,nan,1.220571147486697100e+03,1.213189026097221131e+03
nan,nan,nan,nan,1.220416045520553098e+03,1.214956832218902719e+03
1.199419883336186786e+03,6.528245280484712794e+02,2.472814049950279411e+02,3.813026589116400800e+01,1.221118189302193969e+03,1.199077871751874454e+03
nan,nan,nan,nan,1.220897774941736543e+03,1.202201723255428078e+03
nan,nan,nan,nan,1.220955099983032596e+03,1.210779190239338050e+03
nan,nan,nan,nan,1.220924102481281807e+03,1.211225532057167129e+03
nan,nan,nan,nan,1.221556997788262379e+03,1.199349501400310373e+03
1.405153474254787852e+03,6.499492510585200762e+02,6.443706969108184524e+01,8.107800524629595884e+01,1.254365190915497806e+03,1.121248791838891066e+03
nan,nan,nan,nan,1.221061339758370195e+03,1.210274939888113522e+03
nan,nan,nan,nan,1.221156123554049145e+03,1.207741601703628476e+03
nan,nan,nan,nan,1.221307209772672650e+03,1.209014278546382684e+03
nan,nan,nan,nan,1.221231047335877520e+03,1.215060198424789405e+03
nan,nan,nan,nan,1.221352373756314591e+03,1.211624304931527604e+03
nan,nan,nan,nan,1.221515531243861005e+03,1.210152602558567878e+03
nan,nan,nan,nan,1.221743005113796244e+03,nan
nan,nan,nan,nan,1.221747590061505207e+03,1.199859846881585781e+03
nan,nan,nan,nan,1.221982653962779750e+03,1.211063678796584099e+03
nan,nan,nan,nan,1.222305611924185314e+03,1.216495562711282673e+03
1.405716591675359496e+03,6.498121415302350670e+02,6.392110122981659970e+01,8.052553086194160414e+01,1.255092659301938056e+03,1.121563474171919552e+03
nan,nan,nan,nan,1.221685999349835811e+03,1.203442263369344346e+03
nan,nan,nan,nan,1.222228317222410851e+03,1.213303389763350879e+03
nan,nan,nan,nan,1.221645243093835234e+03,1.206302148569353676e+03
nan,nan,nan,nan,1.222083840048658431e+03,1.225258033074169816e+03
nan,nan,nan,nan,1.221927257878562159e+03,1.212274418086455171e+03
nan,nan,nan,nan,1.221348350400051913e+03,1.206194073424283943e+03
nan,nan,nan,nan,1.221311605843601228e+03,1.206414698116388081e+03
nan,nan,nan,nan,1.221437529806681596e+03,1.220849357794553043e+03
nan,nan,nan,nan,1.221419964529011168e+03,1.205860106075970634e+03
nan,nan,nan,nan,1.221337107597404611e+03,1.214087287286835362e+03
1.405745980014895849e+03,6.490895789132011942e+02,6.455633606023828008e+01,8.069961213913541087e+01,1.255311866422303638e+03,1.121198897675442595e+03
nan,nan,nan,nan,1.220868417217401657e+03,1.202371282530491271e+03
nan,nan,nan,nan,1.220787975059351766e+03,1.212019257217650875e+03
nan,nan,nan,nan,1.220988549561585160e+03,1.218912049618145829e+03
nan,nan,nan,nan,1.220713182877521604e+03,1.218745594718621305e+03
nan,nan,nan,nan,1.220684981654381772e+03,1.202627509451039259e+03
nan,nan,nan,nan,1.220988982620552179e+03,1.201742450559388772e+03
nan,nan,nan,nan,1.220365008009295934e+03,1.212870552691588500e+03
nan,nan,nan,nan,1.220690327582063674e+03,1.201835827908635110e+03
nan,nan,nan,nan,1.220576911257068559e+03,1.210304546903511209e+03
nan,nan,nan,nan,1.220591706265952325e+03,1.213982625456288361e+03
1.404489429662203975e+03,6.502544741323896460e+02,6.489742773649095398e+01,7.904255444077355719e+01,1.253707534463958382e+03,1.121802500592303659e+03
nan,nan,nan,nan,1.220548842683706653e+03,1.218408973644776779e+03
nan,nan,nan,nan,1.220759077094698569e+03,1.205390303443141647e+03
nan,nan,nan,nan,1.220682311403371159e+03,1.209937998644673371e+03
nan,nan,nan,nan,1.220859198151397777e+03,1.216903081834742352e+03
nan,nan,nan,nan,1.221126652592554819e+03,1.204772537306242157e+03
nan,nan,nan,nan,1.221022841418854341e+03,1.216418716897807371e+03
nan,nan,nan,nan,1.220948763045692203e+03,1.213454418941447329e+03
nan,nan,nan,nan,1.221356535067473033e+03,1.206586468070841875e+03
nan,nan,nan,nan,1.221381007318694401e+03,1.212757920196712575e+03
nan,nan,nan,nan,1.221548691958131485e+03,1.214189761512265022e+03
1.404733862429430019e+03,6.515428511716042976e+02,6.671142155281978603e+01,8.043258530789178451e+01,1.253730724185349345e+03,1.121457339038045347e+03
nan,nan,nan,nan,1.221473900799046987e+03,1.218090334835960221e+03
nan,nan,nan,nan,1.221873043756977950e+03,1.201872620736883164e+03
nan,nan,nan,nan,1.221689408424838575e+03,1.203764923271528232e+03
nan,nan,nan,nan,1.221820578399848728e+03,1.208389880653511909e+03
nan,nan,nan,nan,1.221796140467893110e+03,1.201578219155630450e+03
nan,nan,nan,nan,1.221957623986201497e+03,1.220620439399486713e+03
nan,nan,nan,nan,1.221936176709951269e+03,1.203591698859472899e+03
nan,nan,nan,nan,1.222115824312187442e+03,1.211762755216251890e+03
nan,nan,nan,nan,1.222027278966196036e+03,1.209507526685934636e+03
nan,nan,nan,nan,1.222494252022082492e+03,1.220088743706965033e+03
1.403909037812115912e+03,6.492709335942419102e+02,6.739238120931973697e+01,7.948478058471660290e+01,1.253045415619084224e+03,1.120131153506614964e+03
nan,nan,nan,nan,1.222243310775317241e+03,1.217114102947579568e+03
nan,nan,nan,nan,1.221993108443874917e+03,1.206436543859155108e+03
nan,nan,nan,nan,1.222335515838330821e+03,1.210152296937001665e+03
nan,nan,nan,nan,1.222399701127504386e+03,1.230984073839989378e+03
nan,nan,nan,nan,1.222423326684340509e+03,1.221030477049534284e+03
nan,nan,nan,nan,1.222519203248242775e+03,1.226481775755130684e+03
nan,nan,nan,nan,1.222422339756336214e+03,1.218391736655580189e+03
nan,nan,nan,nan,1.222534079680722243e+03,1.229303402475823304e+03
nan,nan,nan,nan,1.222495400801867163e+03,1.225205561724970948e+03
nan,nan,nan,nan,1.222418501831928552e+03,1.231242397146068242e+03
1.403942359422985419e+03,6.510215284345009650e+02,6.685906272660909622e+01,8.138223423396532041e+01,1.253236360478060760e+03,1.121233902670991938e+03
nan,nan,nan,nan,1.222478642656967395e+03,1.228063597119682981e+03
nan,nan,nan,nan,1.222392226649583336e+03,1.215212298107141578e+03
nan,nan,nan,nan,1.222322556728740665e+03,1.211348042702820749e+03
nan,nan,nan,nan,1.222395735726112662e+03,1.228490192975173159e+03
nan,nan,nan,nan,1.222346803350461869e+03,1.224279922033639423e+03
nan,nan,nan,nan,1.222100181309498566e+03,1.239528722608393764e+03
nan,nan,nan,nan,1.222292252871732217e+03,1.224161997837083391e+03
nan,nan,nan,nan,1.222180004095994263e+03,1.231648465050243203e+03
nan,nan,nan,nan,1.222094724710284254e+03,1.232625573396714344e+03
nan,nan,nan,nan,1.221855075853072094e+03,1.213901510614864264e+03
1.405941725461019359e+03,6.496945028923111067e+02,6.338625949736207588e+01,7.974855915358070035e+01,1.255224631931036583e+03,1.121908356385313937e+03
nan,nan,nan,nan,1.221732796290082888e+03,nan
nan,nan,nan,nan,1.221964664197148977e+03,1.220894077099909737e+03
nan,nan,nan,nan,1.222040684495566666e+03,1.231330349630787623e+03
